;
; Sourcer / Windows Source data file for MS-DOS 6.0 DLLs
; Copyright (c) 1993-1996 V Communications Inc.  All Rights Reserved
;
; MWAVMGR.DLL
; "TSR Manager (c) 1990-1993 Central Point Software"
;
MWGRAFIC . 53   DRAWTRIPLEARROWRIGHT
MWGRAFIC . 60   GETWINDOWPOSANDSIZE
MWGRAFIC . 61   CENTERPOPUP
MWGRAFIC . 62   CENTERPOPUPONSCREEN
MWGRAFIC . 63   SETDLGITEMDWORD
MWGRAFIC . 64   PROCESSCTLCOLOR
MWGRAFIC . 65   DRAWGRAYCPSBUTTON
MWGRAFIC . 66   BUTTONWNDFN
MWGRAFIC . 67   KARSTWNDFN
MWGRAFIC . 68   ICONPILEWNDFN
MWGRAFIC . 69   FILLUPWNDFN
MWGRAFIC . 70   PERCENTDONEWNDFN
MWGRAFIC . 71   DRAWPERDONEBAR
MWGRAFIC . 72   PERDONEDEFBKGDRGB
MWGRAFIC . 73   PERDONEDEFBARRGB
MWGRAFIC . 74   HIGHESTANCESTOR
MWGRAFIC . 75   WINDOWSRELATED
MWGRAFIC . 76   PURGEINPUTMESSAGES
MWGRAFIC . 77   GRCREATEBMPFROMICON
MWGRAFIC . 78   KARSTSTDOUTERTOINNER
MWGRAFIC . 80   SPINWNDFN
MWGRAFIC . 102  GR_UNREGISTER
MWGRAFIC . 103  GR_REGISTER
MWGRAFIC . 104  GR_FONT
MWGRAFIC . 105  GR_VERSIONOK
MWGRAFIC . 106  GR_FONTFILLLOGFONT
MWGRAFIC . 201  PICBTNINFO
MWGRAFIC . 202  PICBTNSTYLE
MWGRAFIC . 203  PICBTNFLAG
MWGRAFIC . 204  PICBTNSTYLEDLG
MWGRAFIC . 205  SPININFO
MWGRAFIC . 206  SPINSTYLE
MWGRAFIC . 207  SPINFLAG
MWGRAFIC . 208  SPINSTYLEDLG
MWGRAFIC . 209  KARSTINFO
MWGRAFIC . 210  KARSTSTYLE
MWGRAFIC . 211  KARSTFLAG
MWGRAFIC . 212  KARSTSTYLEDLG
MWGRAFIC . 213  ICONMOVIEINFO
MWGRAFIC . 214  ICONMOVIESTYLE
MWGRAFIC . 215  ICONMOVIEFLAG
MWGRAFIC . 216  ICONMOVIESTYLEDLG
MWGRAFIC . 217  LOGOINFO
MWGRAFIC . 218  LOGOSTYLE
MWGRAFIC . 219  LOGOFLAG
MWGRAFIC . 220  LOGOSTYLEDLG
MWGRAFIC . 221  PERCENTINFO
MWGRAFIC . 222  PERCENTSTYLE
MWGRAFIC . 223  PERCENTFLAG
MWGRAFIC . 224  PERCENTSTYLEDLG
MWGRAFIC . 225  FILLUPINFO
MWGRAFIC . 226  FILLUPSTYLE
MWGRAFIC . 227  FILLUPFLAG
MWGRAFIC . 228  FILLUPSTYLEDLG
MWGRAFIC . 229  ICONPILEINFO
MWGRAFIC . 230  ICONPILESTYLE
MWGRAFIC . 231  ICONPILEFLAG
MWGRAFIC . 232  ICONPILESTYLEDLG
;
; MWBACKR.DLL
; "Windows Backup Resource DLL, (C) 1992 Quest Development Corp."
;
MWBACKR . 1 WEP
MWBACKR . 2 NBWRESGETHANDLE
;
; MWBACKF.DLL
; "Windows Backup, (C) 1992 Quest Development Corp."
;
MWBACKF . 1 FDRIVERINITIALIZE
MWBACKF . 2 FDRIVERCONTROL
MWBACKF . 3 FDRIVERREQUEST
MWBACKF . 4 FDRIVERTIMER
MWBACKF . 5 FDRIVERUNHOOK
MWBACKF . 6 FDRIVERENQUEUE
MWBACKF . 7 FDRIVERDEQUEUE
MWBACKF . 8 WEP
